2theta,intensity
40.32366112,47
40.34392621,51
40.3641913,54
40.38445639,48
40.40472147,47
40.42498656,65
40.44525165,48
40.46551674,51
40.48578183,52
40.50604692,62
40.52631201,60
40.54657709,57
40.56684218,55
40.58710727,57
40.60737236,47
40.62763745,45
40.64790254,54
40.66816763,49
40.68843272,47
40.7086978,32
40.72896289,39
40.74922798,45
40.76949307,35
40.78975816,40
40.81002325,32
40.83028834,38
40.85055343,45
40.87081851,38
40.8910836,26
40.91134869,36
40.93161378,28
40.95187887,41
40.97214396,41
40.99240905,37
41.01267413,50
41.03293922,37
41.05320431,36
41.0734694,41
41.09373449,37
41.11399958,32
41.13426467,40
41.15452976,34
41.17479484,34
41.19505993,37
41.21532502,48
41.23559011,42
41.2558552,37
41.27612029,40
41.29638538,32
41.31665047,40
41.33691555,34
41.35718064,51
41.37744573,48
41.39771082,44
41.41797591,47
41.438241,56
41.45850609,65
41.47877118,58
41.49903626,59
41.51930135,50
41.53956644,51
41.55983153,57
41.58009662,38
41.60036171,44
41.6206268,39
41.64089188,42
41.66115697,32
41.68142206,33
41.70168715,46
41.72195224,43
41.74221733,40
41.76248242,44
41.78274751,40
41.80301259,43
41.82327768,40
41.84354277,42
41.86380786,32
41.88407295,36
41.90433804,37
41.92460313,34
41.94486822,41
41.9651333,37
41.98539839,28
42.00566348,35
42.02592857,34
42.04619366,36
42.06645875,31
42.08672384,41
42.10698892,33
42.12725401,35
42.1475191,35
42.16778419,37
42.18804928,43
42.20831437,51
42.22857946,35
42.24884455,37
42.26910963,41
42.28937472,42
42.30963981,41
42.3299049,43
42.35016999,28
42.37043508,29
42.39070017,39
42.41096526,39
42.43123034,47
42.45149543,45
42.47176052,48
42.49202561,28
42.5122907,29
42.53255579,45
42.55282088,32
42.57308596,47
42.59335105,31
42.61361614,36
42.63388123,39
42.65414632,31
42.67441141,41
42.6946765,23
42.71494159,26
42.73520667,37
42.75547176,31
42.77573685,42
42.79600194,46
42.81626703,31
42.83653212,40
42.85679721,29
42.8770623,38
42.89732738,34
42.91759247,36
42.93785756,33
42.95812265,36
42.97838774,33
42.99865283,46
43.01891792,25
43.039183,40
43.05944809,39
43.07971318,32
43.09997827,42
43.12024336,42
43.14050845,52
43.16077354,36
43.18103863,48
43.20130371,41
43.2215688,47
43.24183389,48
43.26209898,42
43.28236407,29
43.30262916,36
43.32289425,49
43.34315934,57
43.36342442,37
43.38368951,43
43.4039546,45
43.42421969,53
43.44448478,54
43.46474987,36
43.48501496,33
43.50528005,40
43.52554513,49
43.54581022,37
43.56607531,36
43.5863404,34
43.60660549,32
43.62687058,44
43.64713567,39
43.66740075,40
43.68766584,40
43.70793093,39
43.72819602,44
43.74846111,39
43.7687262,36
43.78899129,41
43.80925638,25
43.82952146,41
43.84978655,42
43.87005164,35
43.89031673,37
43.91058182,30
43.93084691,44
43.951112,46
43.97137709,34
43.99164217,44
44.01190726,34
44.03217235,45
44.05243744,38
44.07270253,43
44.09296762,35
44.11323271,41
44.13349779,36
44.15376288,39
44.17402797,36
44.19429306,34
44.21455815,44
44.23482324,45
44.25508833,37
44.27535342,38
44.2956185,40
44.31588359,44
44.33614868,45
44.35641377,33
44.37667886,53
44.39694395,34
44.41720904,53
44.43747413,47
44.45773921,39
44.4780043,35
44.49826939,33
44.51853448,42
44.53879957,41
44.55906466,48
44.57932975,47
44.59959483,56
44.61985992,45
44.64012501,55
44.6603901,46
44.68065519,39
44.70092028,67
44.72118537,42
44.74145046,46
44.76171554,50
44.78198063,53
44.80224572,52
44.82251081,44
44.8427759,56
44.86304099,49
44.88330608,45
44.90357117,54
44.92383625,45
44.94410134,41
44.96436643,40
44.98463152,54
45.00489661,48
45.0251617,46
45.04542679,49
45.06569187,60
45.08595696,51
45.10622205,66
45.12648714,58
45.14675223,49
45.16701732,54
45.18728241,64
45.2075475,72
45.22781258,79
45.24807767,57
45.26834276,69
45.28860785,74
45.30887294,74
45.32913803,82
45.34940312,73
45.36966821,91
45.38993329,91
45.41019838,88
45.43046347,98
45.45072856,114
45.47099365,106
45.49125874,148
45.51152383,125
45.53178892,154
45.552054,180
45.57231909,188
45.59258418,190
45.61284927,200
45.63311436,266
45.65337945,285
45.67364454,310
45.69390962,319
45.71417471,371
45.7344398,392
45.75470489,460
45.77496998,470
45.79523507,478
45.81550016,443
45.83576525,396
45.85603033,386
45.87629542,329
45.89656051,328
45.9168256,260
45.93709069,299
45.95735578,232
45.97762087,193
45.99788596,171
46.01815104,166
46.03841613,151
46.05868122,119
46.07894631,128
46.0992114,108
46.11947649,117
46.13974158,81
46.16000666,95
46.18027175,90
46.20053684,89
46.22080193,68
46.24106702,78
46.26133211,75
46.2815972,80
46.30186229,94
46.32212737,88
46.34239246,80
46.36265755,79
46.38292264,77
46.40318773,74
46.42345282,99
46.44371791,80
46.463983,72
46.48424808,71
46.50451317,81
46.52477826,86
46.54504335,71
46.56530844,64
46.58557353,73
46.60583862,87
46.6261037,67
46.64636879,85
46.66663388,82
46.68689897,79
46.70716406,83
46.72742915,75
46.74769424,72
46.76795933,72
46.78822441,64
46.8084895,76
46.82875459,76
46.84901968,85
46.86928477,49
46.88954986,86
46.90981495,76
46.93008004,69
46.95034512,58
46.97061021,53
46.9908753,77
47.01114039,67
47.03140548,74
47.05167057,62
47.07193566,65
47.09220074,72
47.11246583,60
47.13273092,56
47.15299601,70
47.1732611,78
47.19352619,64
47.21379128,67
47.23405637,61
47.25432145,71
47.27458654,77
47.29485163,65
47.31511672,65
47.33538181,60
47.3556469,60
47.37591199,65
47.39617708,74
47.41644216,69
47.43670725,62
47.45697234,68
47.47723743,79
47.49750252,79
47.51776761,56
47.5380327,62
47.55829779,71
47.57856287,58
47.59882796,61
47.61909305,71
47.63935814,61
47.65962323,50
47.67988832,56
47.70015341,62
47.72041849,44
47.74068358,67
47.76094867,47
47.78121376,38
47.80147885,44
47.82174394,45
47.84200903,50
47.86227412,49
47.8825392,47
47.90280429,44
47.92306938,45
47.94333447,55
47.96359956,39
47.98386465,44
48.00412974,54
48.02439483,51
48.04465991,45
48.064925,49
48.08519009,39
48.10545518,44
48.12572027,39
48.14598536,34
48.16625045,52
48.18651553,42
48.20678062,34
48.22704571,44
48.2473108,45
48.26757589,34
48.28784098,47
48.30810607,42
48.32837116,44
48.34863624,36
48.36890133,41
48.38916642,38
48.40943151,28
48.4296966,31
48.44996169,30
48.47022678,45
48.49049187,42
48.51075695,40
48.53102204,42
48.55128713,42
48.57155222,43
48.59181731,33
48.6120824,32
48.63234749,26
48.65261257,44
48.67287766,29
48.69314275,39
48.71340784,43
48.73367293,30
48.75393802,49
48.77420311,43
48.7944682,41
48.81473328,40
48.83499837,42
48.85526346,35
48.87552855,43
48.89579364,51
48.91605873,43
48.93632382,43
48.95658891,47
48.97685399,50
48.99711908,45
49.01738417,38
49.03764926,42
49.05791435,54
49.07817944,44
49.09844453,59
49.11870961,44
49.1389747,53
49.15923979,42
49.17950488,59
49.19976997,55
49.22003506,49
49.24030015,65
49.26056524,51
49.28083032,60
49.30109541,70
49.3213605,65
49.34162559,62
49.36189068,75
49.38215577,63
49.40242086,73
49.42268595,78
49.44295103,86
49.46321612,85
49.48348121,91
49.5037463,95
49.52401139,123
49.54427648,132
49.56454157,146
49.58480666,173
49.60507174,227
49.62533683,266
49.64560192,346
49.66586701,400
49.6861321,433
49.70639719,477
49.72666228,421
49.74692736,455
49.76719245,380
49.78745754,343
49.80772263,383
49.82798772,360
49.84825281,346
49.8685179,299
49.88878299,283
49.90904807,227
49.92931316,211
49.94957825,182
49.96984334,155
49.99010843,168
50.01037352,152
50.03063861,122
50.0509037,122
50.07116878,125
50.09143387,121
50.11169896,122
50.13196405,139
50.15222914,123
50.17249423,107
50.19275932,116
50.2130244,115
50.23328949,117
50.25355458,119
50.27381967,94
50.29408476,109
50.31434985,110
50.33461494,89
50.35488003,117
50.37514511,104
50.3954102,87
50.41567529,118
50.43594038,93
50.45620547,102
50.47647056,83
50.49673565,88
50.51700074,98
50.53726582,94
50.55753091,79
50.577796,73
50.59806109,93
50.61832618,81
50.63859127,102
50.65885636,84
50.67912144,81
50.69938653,71
50.71965162,89
50.73991671,72
50.7601818,68
50.78044689,63
50.80071198,62
50.82097707,61
50.84124215,61
50.86150724,77
50.88177233,59
50.90203742,67
50.92230251,70
50.9425676,74
50.96283269,57
50.98309778,54
51.00336286,50
51.02362795,47
51.04389304,55
51.06415813,44
51.08442322,51
51.10468831,62
51.1249534,51
51.14521848,64
51.16548357,36
51.18574866,54
51.20601375,59
51.22627884,54
51.24654393,56
51.26680902,63
51.28707411,56
51.30733919,59
51.32760428,73
51.34786937,57
51.36813446,74
51.38839955,66
51.40866464,90
51.42892973,69
51.44919482,69
51.4694599,64
51.48972499,70
51.50999008,65
51.53025517,68
51.55052026,55
51.57078535,63
51.59105044,53
51.61131553,56
51.63158061,52
51.6518457,42
51.67211079,63
51.69237588,53
51.71264097,57
51.73290606,35
51.75317115,34
51.77343623,38
51.79370132,58
51.81396641,52
51.8342315,49
51.85449659,42
51.87476168,47
51.89502677,53
51.91529186,45
51.93555694,58
51.95582203,64
51.97608712,67
51.99635221,54
52.0166173,38
52.03688239,54
52.05714748,51
52.07741257,53
52.09767765,56
52.11794274,60
52.13820783,61
52.15847292,58
52.17873801,67
52.1990031,62
52.21926819,87
52.23953327,71
52.25979836,75
52.28006345,70
52.30032854,72
52.32059363,78
52.34085872,66
52.36112381,85
52.3813889,61
52.40165398,65
52.42191907,67
52.44218416,68
52.46244925,68
52.48271434,61
52.50297943,41
52.52324452,51
52.54350961,51
52.56377469,55
52.58403978,58
52.60430487,65
52.62456996,49
52.64483505,50
52.66510014,56
52.68536523,60
52.70563031,48
52.7258954,50
52.74616049,50
52.76642558,45
52.78669067,55
52.80695576,54
52.82722085,48
52.84748594,47
52.86775102,50
52.88801611,36
52.9082812,56
52.92854629,67
52.94881138,52
52.96907647,51
52.98934156,47
53.00960665,44
53.02987173,54
53.05013682,47
53.07040191,46
53.090667,54
53.11093209,60
53.13119718,79
53.15146227,64
53.17172735,66
53.19199244,66
53.21225753,78
53.23252262,76
53.25278771,68
53.2730528,69
53.29331789,65
53.31358298,59
53.33384806,75
53.35411315,62
53.37437824,52
53.39464333,67
53.41490842,65
53.43517351,63
53.4554386,62
53.47570369,69
53.49596877,76
53.51623386,62
53.53649895,59
53.55676404,79
53.57702913,81
53.59729422,75
53.61755931,96
53.6378244,92
53.65808948,92
53.67835457,94
53.69861966,106
53.71888475,116
53.73914984,106
53.75941493,97
53.77968002,109
53.7999451,105
53.82021019,111
53.84047528,108
53.86074037,108
53.88100546,110
53.90127055,125
53.92153564,107
53.94180073,135
53.96206581,128
53.9823309,101
54.00259599,118
54.02286108,132
54.04312617,115
54.06339126,80
54.08365635,98
54.10392144,99
54.12418652,98
54.14445161,93
54.1647167,85
54.18498179,78
54.20524688,84
54.22551197,87
54.24577706,88
54.26604214,75
54.28630723,63
54.30657232,74
54.32683741,64
54.3471025,67
54.36736759,66
54.38763268,64
54.40789777,53
54.42816285,75
54.44842794,69
54.46869303,59
54.48895812,56
54.50922321,57
54.5294883,59
54.54975339,54
54.57001848,58
54.59028356,52
54.61054865,47
54.63081374,55
54.65107883,62
54.67134392,55
54.69160901,49
54.7118741,60
54.73213918,65
54.75240427,52
54.77266936,49
54.79293445,56
54.81319954,42
54.83346463,53
54.85372972,54
54.87399481,57
54.89425989,49
54.91452498,53
54.93479007,43
54.95505516,52
54.97532025,47
54.99558534,43
55.01585043,52
55.03611552,42
55.0563806,58
55.07664569,40
55.09691078,45
55.11717587,46
55.13744096,61
55.15770605,60
55.17797114,29
55.19823622,63
55.21850131,60
55.2387664,54
55.25903149,37
55.27929658,50
55.29956167,47
55.31982676,57
55.34009185,60
55.36035693,58
55.38062202,58
55.40088711,54
55.4211522,55
55.44141729,48
55.46168238,60
55.48194747,49
55.50221256,59
55.52247764,51
55.54274273,42
55.56300782,57
55.58327291,44
55.603538,57
55.62380309,46
55.64406818,60
55.66433327,46
55.68459835,48
55.70486344,51
55.72512853,59
55.74539362,55
55.76565871,56
55.7859238,64
55.80618889,47
55.82645397,53
55.84671906,54
55.86698415,57
55.88724924,51
55.90751433,60
55.92777942,59
55.94804451,57
55.9683096,50
55.98857468,59
56.00883977,58
56.02910486,54
56.04936995,73
56.06963504,55
56.08990013,60
56.11016522,70
56.13043031,62
56.15069539,60
56.17096048,56
56.19122557,62
56.21149066,59
56.23175575,52
56.25202084,60
56.27228593,57
56.29255101,46
56.3128161,69
56.33308119,62
56.35334628,58
56.37361137,58
56.39387646,45
56.41414155,56
56.43440664,49
56.45467172,58
56.47493681,57
56.4952019,59
56.51546699,56
56.53573208,58
56.55599717,49
56.57626226,56
56.59652735,61
56.61679243,49
56.63705752,65
56.65732261,54
56.6775877,53
56.69785279,52
56.71811788,45
56.73838297,42
56.75864805,48
56.77891314,60
56.79917823,53
56.81944332,62
56.83970841,51
56.8599735,70
56.88023859,58
56.90050368,65
56.92076876,63
56.94103385,47
56.96129894,68
56.98156403,57
57.00182912,62
57.02209421,54
57.0423593,76
57.06262439,69
57.08288947,68
57.10315456,69
57.12341965,63
57.14368474,66
57.16394983,71
57.18421492,77
57.20448001,75
57.22474509,85
57.24501018,84
57.26527527,101
57.28554036,100
57.30580545,111
57.32607054,110
57.34633563,143
57.36660072,145
57.3868658,146
57.40713089,152
57.42739598,159
57.44766107,126
57.46792616,129
57.48819125,116
57.50845634,126
57.52872143,104
57.54898651,116
57.5692516,117
57.58951669,95
57.60978178,97
57.63004687,91
57.65031196,75
57.67057705,77
57.69084214,80
57.71110722,81
57.73137231,65
57.7516374,83
57.77190249,69
57.79216758,75
57.81243267,65
57.83269776,61
57.85296284,68
57.87322793,68
57.89349302,48
57.91375811,70
57.9340232,61
57.95428829,65
57.97455338,68
57.99481847,79
58.01508355,54
58.03534864,52
58.05561373,64
58.07587882,49
58.09614391,47
58.116409,65
58.13667409,56
58.15693918,63
58.17720426,64
58.19746935,68
58.21773444,53
58.23799953,68
58.25826462,71
58.27852971,57
58.2987948,62
58.31905988,55
58.33932497,72
58.35959006,52
58.37985515,59
58.40012024,67
58.42038533,61
58.44065042,66
58.46091551,75
58.48118059,60
58.50144568,63
58.52171077,55
58.54197586,60
58.56224095,54
58.58250604,82
58.60277113,69
58.62303622,74
58.6433013,62
58.66356639,67
58.68383148,79
58.70409657,71
58.72436166,68
58.74462675,84
58.76489184,79
58.78515692,83
58.80542201,66
58.8256871,97
58.84595219,75
58.86621728,78
58.88648237,86
58.90674746,93
58.92701255,64
58.94727763,72
58.96754272,79
58.98780781,77
59.0080729,92
59.02833799,95
59.04860308,80
59.06886817,90
59.08913326,76
59.10939834,109
59.12966343,121
59.14992852,96
59.17019361,125
59.1904587,126
59.21072379,132
59.23098888,122
59.25125396,137
59.27151905,131
59.29178414,139
59.31204923,141
59.33231432,148
59.35257941,123
59.3728445,131
59.39310959,120
59.41337467,124
59.43363976,132
59.45390485,137
59.47416994,123
59.49443503,124
59.51470012,121
59.53496521,89
59.5552303,96
59.57549538,112
59.59576047,120
59.61602556,112
59.63629065,88
59.65655574,118
59.67682083,104
59.69708592,95
59.71735101,130
59.73761609,112
59.75788118,123
59.77814627,111
59.79841136,132
59.81867645,139
59.83894154,156
59.85920663,166
59.87947171,194
59.8997368,165
59.92000189,220
59.94026698,230
59.96053207,207
59.98079716,232
60.00106225,204
60.02132734,216
60.04159242,196
60.06185751,204
60.0821226,212
60.10238769,158
60.12265278,174
60.14291787,158
60.16318296,160
60.18344805,142
60.20371313,136
60.22397822,117
60.24424331,137
60.2645084,99
60.28477349,128
60.30503858,114
60.32530367,116
60.34556875,116
60.36583384,123
60.38609893,118
60.40636402,104
60.42662911,89
60.4468942,101
60.46715929,107
60.48742438,113
60.50768946,91
60.52795455,110
60.54821964,117
60.56848473,103
60.58874982,80
60.60901491,96
60.62928,91
60.64954509,104
60.66981017,108
60.69007526,92
60.71034035,92
60.73060544,86
60.75087053,104
60.77113562,81
60.79140071,101
60.81166579,86
60.83193088,92
60.85219597,108
60.87246106,101
60.89272615,74
60.91299124,123
60.93325633,112
60.95352142,106
60.9737865,108
60.99405159,124
61.01431668,112
61.03458177,115
61.05484686,115
61.07511195,113
61.09537704,108
61.11564213,121
61.13590721,117
61.1561723,123
61.17643739,125
61.19670248,100
61.21696757,139
61.23723266,114
61.25749775,131
61.27776283,126
61.29802792,140
61.31829301,131
61.3385581,126
61.35882319,118
61.37908828,116
61.39935337,134
61.41961846,148
61.43988354,100
61.46014863,141
61.48041372,111
61.50067881,114
61.5209439,122
61.54120899,133
61.56147408,128
61.58173917,132
61.60200425,138
61.62226934,140
61.64253443,124
61.66279952,162
61.68306461,129
61.7033297,152
61.72359479,141
61.74385988,144
61.76412496,158
61.78439005,156
61.80465514,147
61.82492023,146
61.84518532,151
61.86545041,146
61.8857155,126
61.90598058,130
61.92624567,149
61.94651076,127
61.96677585,132
61.98704094,125
62.00730603,114
62.02757112,84
62.04783621,128
62.06810129,94
62.08836638,110
62.10863147,117
62.12889656,70
62.14916165,97
62.16942674,109
62.18969183,90
62.20995692,95
62.230222,90
62.25048709,87
62.27075218,84
62.29101727,90
62.31128236,90
62.33154745,90
62.35181254,84
62.37207762,85
62.39234271,75
62.4126078,87
62.43287289,74
62.45313798,76
62.47340307,74
62.49366816,71
62.51393325,67
62.53419833,83
62.55446342,72
62.57472851,71
62.5949936,79
62.61525869,72
62.63552378,68
62.65578887,80
62.67605396,87
62.69631904,79
62.71658413,65
62.73684922,81
62.75711431,75
62.7773794,67
62.79764449,79
62.81790958,83
62.83817466,89
62.85843975,80
62.87870484,71
62.89896993,69
62.91923502,86
62.93950011,68
62.9597652,72
62.98003029,68
63.00029537,80
63.02056046,66
63.04082555,75
63.06109064,49
63.08135573,62
63.10162082,77
63.12188591,73
63.142151,74
63.16241608,58
63.18268117,77
63.20294626,60
63.22321135,75
63.24347644,63
63.26374153,86
63.28400662,94
63.3042717,60
63.32453679,76
63.34480188,74
63.36506697,73
63.38533206,78
63.40559715,79
63.42586224,80
63.44612733,55
63.46639241,74
63.4866575,69
63.50692259,76
63.52718768,61
63.54745277,69
63.56771786,66
63.58798295,71
63.60824804,72
63.62851312,70
63.64877821,66
63.6690433,59
63.68930839,57
63.70957348,59
63.72983857,62
63.75010366,71
63.77036875,74
63.79063383,49
63.81089892,59
63.83116401,56
63.8514291,59
63.87169419,72
63.89195928,65
63.91222437,69
63.93248945,60
63.95275454,57
63.97301963,55
63.99328472,80
64.01354981,71
64.0338149,64
64.05407999,58
64.07434508,46
64.09461016,58
64.11487525,52
64.13514034,66
64.15540543,62
64.17567052,60
64.19593561,63
64.2162007,54
64.23646579,56
64.25673087,48
64.27699596,72
64.29726105,63
64.31752614,59
64.33779123,65
64.35805632,57
64.37832141,76
64.39858649,62
64.41885158,68
64.43911667,60
64.45938176,49
64.47964685,72
64.49991194,61
64.52017703,66
64.54044212,60
64.5607072,65
64.58097229,66
64.60123738,69
64.62150247,63
64.64176756,50
64.66203265,73
64.68229774,54
64.70256283,59
64.72282791,57
64.743093,60
64.76335809,55
64.78362318,59
64.80388827,60
64.82415336,66
64.84441845,57
64.86468353,59
64.88494862,47
64.90521371,58
64.9254788,56
64.94574389,66
64.96600898,69
64.98627407,51
65.00653916,74
65.02680424,54
65.04706933,52
65.06733442,66
65.08759951,55
65.1078646,52
65.12812969,55
65.14839478,62
65.16865987,47
65.18892495,47
65.20919004,59
65.22945513,38
65.24972022,64
65.26998531,61
65.2902504,48
65.31051549,55
65.33078057,42
65.35104566,40
65.37131075,65
65.39157584,57
65.41184093,64
65.43210602,63
65.45237111,47
65.4726362,52
65.49290128,51
65.51316637,48
65.53343146,39
65.55369655,47
65.57396164,46
65.59422673,68
65.61449182,45
65.63475691,49
65.65502199,57
65.67528708,54
65.69555217,44
65.71581726,54
65.73608235,57
65.75634744,41
65.77661253,50
65.79687762,46
65.8171427,57
65.83740779,63
65.85767288,54
65.87793797,46
65.89820306,59
65.91846815,63
65.93873324,59
65.95899832,55
65.97926341,45
65.9995285,47
66.01979359,62
66.04005868,55
66.06032377,65
66.08058886,61
66.10085395,63
66.12111903,72
66.14138412,59
66.16164921,86
66.1819143,67
66.20217939,91
66.22244448,74
66.24270957,94
66.26297466,95
66.28323974,88
66.30350483,90
66.32376992,77
66.34403501,87
66.3643001,74
66.38456519,97
66.40483028,72
66.42509536,97
66.44536045,99
66.46562554,105
66.48589063,101
66.50615572,102
66.52642081,105
66.5466859,87
66.56695099,103
66.58721607,89
66.60748116,87
66.62774625,83
66.64801134,103
66.66827643,85
66.68854152,87
66.70880661,80
66.7290717,69
66.74933678,88
66.76960187,79
66.78986696,66
66.81013205,85
66.83039714,74
66.85066223,63
66.87092732,56
66.8911924,78
66.91145749,72
66.93172258,68
66.95198767,54
66.97225276,91
66.99251785,67
67.01278294,66
67.03304803,56
67.05331311,47
67.0735782,66
67.09384329,63
67.11410838,55
67.13437347,56
67.15463856,60
67.17490365,50
67.19516874,55
67.21543382,47
67.23569891,61
67.255964,48
67.27622909,57
67.29649418,62
67.31675927,66
67.33702436,40
67.35728944,54
67.37755453,55
67.39781962,55
67.41808471,48
67.4383498,57
67.45861489,46
67.47887998,61
67.49914507,58
67.51941015,59
67.53967524,48
67.55994033,51
67.58020542,51
67.60047051,56
67.6207356,48
67.64100069,38
67.66126578,46
67.68153086,51
67.70179595,41
67.72206104,48
67.74232613,49
67.76259122,61
67.78285631,58
67.8031214,52
67.82338649,32
67.84365157,40
67.86391666,52
67.88418175,49
67.90444684,55
67.92471193,45
67.94497702,43
67.96524211,44
67.98550719,45
68.00577228,40
68.02603737,57
68.04630246,47
68.06656755,51
68.08683264,55
68.10709773,36
68.12736282,45
68.1476279,44
68.16789299,51
68.18815808,44
68.20842317,46
68.22868826,50
68.24895335,33
68.26921844,36
68.28948353,37
68.30974861,50
68.3300137,50
68.35027879,51
68.37054388,38
68.39080897,55
68.41107406,49
68.43133915,35
68.45160423,43
68.47186932,43
68.49213441,45
68.5123995,44
68.53266459,44
68.55292968,43
68.57319477,44
68.59345986,44
68.61372494,50
68.63399003,41
68.65425512,41
68.67452021,35
68.6947853,40
68.71505039,52
68.73531548,46
68.75558057,45
68.77584565,53
68.79611074,47
68.81637583,43
68.83664092,41
68.85690601,43
68.8771711,46
68.89743619,35
68.91770127,55
68.93796636,35
68.95823145,43
68.97849654,46
68.99876163,42
69.01902672,55
69.03929181,46
69.0595569,44
69.07982198,46
69.10008707,55
69.12035216,37
69.14061725,54
69.16088234,51
69.18114743,45
69.20141252,54
69.22167761,53
69.24194269,48
69.26220778,54
69.28247287,46
69.30273796,56
69.32300305,55
69.34326814,53
69.36353323,54
69.38379831,67
69.4040634,51
69.42432849,67
69.44459358,55
69.46485867,60
69.48512376,74
69.50538885,87
69.52565394,67
69.54591902,90
69.56618411,124
69.5864492,106
69.60671429,115
69.62697938,131
69.64724447,130
69.66750956,143
69.68777465,158
69.70803973,144
69.72830482,173
69.74856991,145
69.768835,179
69.78910009,138
69.80936518,148
69.82963027,156
69.84989536,166
69.87016044,142
69.89042553,128
69.91069062,142
69.93095571,107
69.9512208,125
69.97148589,105
69.99175098,92
70.01201606,97
70.03228115,89
70.05254624,87
70.07281133,88
70.09307642,79
70.11334151,62
70.1336066,83
70.15387169,64
70.17413677,61
70.19440186,57
70.21466695,64
70.23493204,55
70.25519713,58
70.27546222,51
70.29572731,56
70.3159924,57
70.33625748,48
70.35652257,58
70.37678766,50
70.39705275,48
70.41731784,69
70.43758293,41
70.45784802,54
70.4781131,51
70.49837819,57
70.51864328,44
70.53890837,57
70.55917346,55
70.57943855,60
70.59970364,50
70.61996873,37
70.64023381,55
70.6604989,44
70.68076399,55
70.70102908,47
70.72129417,44
70.74155926,48
70.76182435,44
70.78208944,47
70.80235452,44
70.82261961,53
70.8428847,42
70.86314979,34
70.88341488,32
70.90367997,43
70.92394506,37
70.94421014,31
70.96447523,48
70.98474032,37
71.00500541,44
71.0252705,41
71.04553559,42
71.06580068,27
71.08606577,44
71.10633085,51
71.12659594,51
71.14686103,46
71.16712612,48
71.18739121,53
71.2076563,44
71.22792139,44
71.24818648,55
71.26845156,43
71.28871665,53
71.30898174,41
71.32924683,36
71.34951192,49
71.36977701,44
71.3900421,42
71.41030718,34
71.43057227,60
71.45083736,43
71.47110245,44
71.49136754,37
71.51163263,44
71.53189772,34
71.55216281,36
71.57242789,24
71.59269298,53
71.61295807,47
71.63322316,39
71.65348825,34
71.67375334,40
71.69401843,39
71.71428352,36
71.7345486,45
71.75481369,42
71.77507878,38
71.79534387,46
71.81560896,44
71.83587405,37
71.85613914,39
71.87640423,48
71.89666931,35
71.9169344,36
71.93719949,43
71.95746458,36
71.97772967,40
71.99799476,58
72.01825985,28
72.03852493,39
72.05879002,43
72.07905511,38
72.0993202,44
72.11958529,50
72.13985038,40
72.16011547,34
72.18038056,39
72.20064564,44
72.22091073,44
72.24117582,31
72.26144091,48
72.281706,29
72.30197109,33
72.32223618,40
72.34250127,40
72.36276635,37
72.38303144,33
72.40329653,47
72.42356162,44
72.44382671,53
72.4640918,36
72.48435689,54
72.50462197,42
72.52488706,42
72.54515215,33
72.56541724,46
72.58568233,52
72.60594742,58
72.62621251,40
72.6464776,52
72.66674268,35
72.68700777,52
72.70727286,42
72.72753795,44
72.74780304,52
72.76806813,54
72.78833322,41
72.80859831,39
72.82886339,36
72.84912848,43
72.86939357,39
72.88965866,38
72.90992375,37
72.93018884,37
72.95045393,27
72.97071901,55
72.9909841,52
73.01124919,49
73.03151428,40
73.05177937,43
73.07204446,40
73.09230955,43
73.11257464,36
73.13283972,33
73.15310481,37
73.1733699,41
73.19363499,48
73.21390008,54
73.23416517,43
73.25443026,40
73.27469535,40
73.29496043,35
73.31522552,29
73.33549061,31
73.3557557,32
73.37602079,42
73.39628588,40
73.41655097,37
73.43681605,32
73.45708114,29
73.47734623,45
73.49761132,37
73.51787641,28
73.5381415,31
73.55840659,29
73.57867168,26
73.59893676,43
73.61920185,27
73.63946694,27
73.65973203,42
73.67999712,28
73.70026221,37
73.7205273,42
73.74079239,33
73.76105747,40
73.78132256,25
73.80158765,28
73.82185274,35
73.84211783,35
73.86238292,42
73.88264801,34
73.9029131,45
73.92317818,34
73.94344327,32
73.96370836,36
73.98397345,50
74.00423854,38
74.02450363,42
74.04476872,36
74.0650338,41
74.08529889,36
74.10556398,30
74.12582907,34
74.14609416,31
74.16635925,41
74.18662434,42
74.20688943,42
74.22715451,27
74.2474196,50
74.26768469,34
74.28794978,44
74.30821487,47
74.32847996,35
74.34874505,42
74.36901014,40
74.38927522,39
74.40954031,34
74.4298054,31
74.45007049,35
74.47033558,49
74.49060067,35
74.51086576,37
74.53113084,42
74.55139593,43
74.57166102,46
74.59192611,37
74.6121912,41
74.63245629,50
74.65272138,34
74.67298647,43
74.69325155,57
74.71351664,44
74.73378173,40
74.75404682,45
74.77431191,29
74.794577,46
74.81484209,40
74.83510718,42
74.85537226,40
74.87563735,37
74.89590244,42
74.91616753,33
74.93643262,36
74.95669771,47
74.9769628,42
74.99722788,38
75.01749297,46
75.03775806,37
75.05802315,40
75.07828824,39
75.09855333,36
75.11881842,45
75.13908351,33
75.15934859,33
75.17961368,33
75.19987877,34
75.22014386,41
75.24040895,34
75.26067404,37
75.28093913,38
75.30120422,49
75.3214693,33
75.34173439,39
75.36199948,33
75.38226457,40
75.40252966,33
75.42279475,41
75.44305984,38
75.46332492,40
75.48359001,39
75.5038551,47
75.52412019,33
75.54438528,42
75.56465037,44
75.58491546,41
75.60518055,39
75.62544563,42
75.64571072,38
75.66597581,36
75.6862409,50
75.70650599,54
75.72677108,47
75.74703617,32
75.76730126,33
75.78756634,33
